File	Left Context	Hit	Right Context
3042_tagged.txt	DDQ you_PPY want_VV0 ._. Preparing_VVG keywords_NN2 also_	RR will_VM help_	VVI find_VVI information_NN1 even_
3417_tagged.txt	DDQ you_PPY want_VV0 ._. Preparing_VVG keywords_NN2 also_	RR will_VM help_	VVI find_VVI information_NN1 even_
3579_tagged.txt	VV0 your_APPGE English_NN1 but_CCB it_PPH1 also_	RR will_VM help_	VVI you_PPY understand_VVI their_
3615_tagged.txt	VV0 ._. To_TO prepare_VVI extra_JJ keywords_NN2 also_	RR will_VM help_	VVI find_VVI information_NN1 even_
7709_tagged.txt	RR about_II my_APPGE culture_NN1 ._. This_DD1 also_	RR will_VM help_	VVI them_PPHO2 to_TO know_
12751_tagged.txt	NN2 to_TO do_VDI disease_NN1 research_NN1 definitely_	RR will_VM help_	VVI medicine_NN1 to_TO improve_
34289_tagged.txt	II the_AT ongoing_JJ researches_NN2 which_DDQ certainly_	RR will_VM help_	VVI me_PPIO1 with_IW my_
3028_tagged.txt	REX22 resting_VVG at_RR21 least_RR22 one_MC1 day_	NNT1 will_VM help_	VVI you_PPY deal_VVI with_
3609_tagged.txt	NN1 ._. Resting_VVG at_RR21 least_RR22 one_MC1 day_	NNT1 will_VM help_	VVI you_PPY deal_VVI with_
23231_tagged.txt	VVG a_AT1 daily_JJ word_NN1 every_AT1 day_	NNT1 will_VM help_	VVI you_PPY ._. Attempt_VV0 to_
31309_tagged.txt	AT foreign_JJ language_NN1 day_NNT1 and_CC night_	NNT1 will_VM help_	VVI you_PPY absorb_VVI the_
31309_tagged.txt	IW native_JJ speakers_NN2 day_NNT1 and_CC night_	NNT1 will_VM help_	VVI you_PPY learn_VVI faster_
18720_tagged.txt	CC dealers_NN2 are_VBR optimistic_JJ that_CST Fiat_	NP1 will_VM help_	VVI Chrysler_NP1 to_TO stand_
18824_tagged.txt	VVI Fiat_NP1 other_JJ hope_NN1 that_CST Fiat_	NP1 will_VM help_	VVI Chrysler_NP1 ._. 
19049_tagged.txt	Fiat_	NP1 will_VM help_	VVI chrysler_NN1 also_RR the_
26208_tagged.txt	JJ Thai_JJ food_NN1 ._. Furthermore_RR visiting_VVG Thailand_	NP1 will_VM help_	VVI you_PPY to_TO save_
26209_tagged.txt	JJ Thai_JJ food_NN1 ._. Furthermore_RR visiting_VVG Thailand_	NP1 will_VM help_	VVI you_PPY to_TO save_
27951_tagged.txt	TO SEEK_VVI some_DD data_NN from_II Internet_	NP1 will_VM help_	VVI you_PPY too_RR@ ._. Have_
371_tagged.txt	IW ._. I_PPIS1 told_VVD her_PPHO1 if_CS that_	DD1 will_VM help_	VVI ._. She_PPHS1 said_VVD TRY_
638_tagged.txt	NN1 with_IW high_JJ grades_NN2 because_CS this_	DD1 will_VM help_	VVI you_PPY to_TO get_
1037_tagged.txt	VHD good_JJ performance_NN1 in_II class_NN1 ._. That_	DD1 will_VM help_	VVI us_PPIO2 to_TO peak_
3004_tagged.txt	PPY go_VV0 to_II your_APPGE class_NN1 ._. That_	DD1 will_VM help_	VVI you_PPY to_TO focus_
3028_tagged.txt	NN2 to_TO do_VDI there_RL homework_NN1 this_	DD1 will_VM help_	VVI to_TO finish_VVI it_
3127_tagged.txt	PPY had_VHD better_RRR upgrade_VVI computer_NN1 ._. That_	DD1 will_VM help_	VVI my_APPGE computer_NN1 training_
3413_tagged.txt	PPY go_VV0 to_II your_APPGE class_NN1 ._. That_	DD1 will_VM help_	VVI you_PPY to_TO focus_
3567_tagged.txt	PPY go_VV0 to_II your_APPGE class_NN1 ._. That_	DD1 will_VM help_	VVI you_PPY to_TO focus_
3609_tagged.txt	NN2 to_TO do_VDI your_APPGE homework_NN1 ._. This_	DD1 will_VM help_	VVI you_PPY to_TO finish_
5550_tagged.txt	JJ culture_NN1 by_II learning_VVG English_NN1 ._. That_	DD1 will_VM help_	VVI me_PPIO1 to_TO get_
6829_tagged.txt	PPHS2 do_VD0 not_XX know_VVI much_RR ._. This_	DD1 will_VM help_	VVI also_RR them_PPHO2 that_
6872_tagged.txt	II a_AT1 very_RG high_JJ position_NN1 ._. These_	DD2 will_VM help_	VVI my_APPGE career_NN1 certainly_
8456_tagged.txt	II other_JJ country_NN1 ._. More_RRR over_II that_	DD1 will_VM help_	VVI you_PPY to_TO communicate_
8900_tagged.txt	NN1 with_IW high_JJ grades_NN2 because_CS this_	DD1 will_VM help_	VVI the_AT student_NN1 get_
10773_tagged.txt	AT1 good_JJ mood_NN1 and_CC energetic_JJ ._. That_	DD1 will_VM help_	VVI you_PPY resolve_VVI the_
12893_tagged.txt	CS it_PPH1 's_VBZ too_RG late_JJ ._. This_	DD1 will_VM help_	VVI in_II their_APPGE research_
15689_tagged.txt	RRR study_VVI with_IW group_NN1 because_CS that_	DD1 will_VM help_	VVI you_PPY much_RR ._. Bear_
16524_tagged.txt	JJ countries_NN2 and_CC of_RR21 course_RR22 that_	DD1 will_VM help_	VVI to_TO learn_VVI different_
17243_tagged.txt	JJ and_CC more_RGR productive_JJ and_CC this_	DD1 will_VM help_	VVI in_II development_NN1 of_
17784_tagged.txt	VH0 to_TO keep_VVI it_PPH1 and_CC that_	DD1 will_VM help_	VVI you_PPY know_VVI the_
19645_tagged.txt	IF the_AT childhood_NN1 obesity_NN1 problem_NN1 ._. This_	DD1 will_VM help_	VVI to_TO reduce_VVI the_
20590_tagged.txt	VVI more_RRR about_II our_APPGE culture_NN1 ._. This_	DD1 will_VM help_	VVI to_TO eliminate_VVI the_
20614_tagged.txt	NN1 file_VV0@ you_PPY 've_VH0 created_VVN ._. This_	DD1 will_VM help_	VVI you_PPY to_TO pack_
21111_tagged.txt	VV0 English_NN1 very_RG well_RR because_CS that_	DD1 will_VM help_	VVI me_PPIO1 in_II my_
22886_tagged.txt	DAR solutions_NN2 for_IF childhood_NN1 obesity_NN1 ._. This_	DD1 will_VM help_	VVI to_TO reduce_VVI the_
22990_tagged.txt	VV0 disease_NN1 to_TO affect_VVI you_PPY ._. That_	DD1 will_VM help_	VVI you_PPY avoid_VVI to_
27377_tagged.txt	TO ask_VVI and_CC discuss_VVI so_RR that_	DD1 will_VM help_	VVI the_AT class_NN1 running_
27392_tagged.txt	VVI people_NN 's_GE mind_NN1 and_CC this_	DD1 will_VM help_	VVI you_PPY to_TO develop_
27731_tagged.txt	TO ask_VVI and_CC discuss_VVI so_RR that_	DD1 will_VM help_	VVI the_AT class_NN1 running_
28128_tagged.txt	PPHS1 lives_VVZ in_II this_DD1 culture_NN1 ._. This_	DD1 will_VM help_	VVI him_PPHO1 to_TO deal_
28128_tagged.txt	VVI together_RL with_IW respect_NN1 ._. Also_RR this_	DD1 will_VM help_	VVI to_TO prevent_VVI conflict_
29498_tagged.txt	VVI tables_NN2 up_RP ._. I_PPIS1 think_VV0 these_	DD2 will_VM help_	VVI students_NN2 study_VVI efficiently_
30192_tagged.txt	II art_NN1 and_CC designing_VVG ._. So_RR that_	DD1 will_VM help_	VVI me_PPIO1 to_TO come_
31047_tagged.txt	AT language_NN1 is_VBZ spoken_VVN because_CS that_	DD1 will_VM help_	VVI them_PPHO2 learn_VVI better_
31047_tagged.txt	VVI better_RRR than_CSN their_APPGE countries_NN2 ._. This_	DD1 will_VM help_	VVI students_NN2 improve_VVI speaking_
31047_tagged.txt	PPY need_VV0 has_VHZ many_DA2 advantages_NN2 ._. That_	DD1 will_VM help_	VVI you_PPY to_TO improve_
31308_tagged.txt	AT language_NN1 is_VBZ spoken_VVN because_CS that_	DD1 will_VM help_	VVI them_PPHO2 to_TO learn_
31308_tagged.txt	CSN in_II their_APPGE own_DA country_NN1 ._. This_	DD1 will_VM help_	VVI students_NN2 improve_VVI speaking_
33401_tagged.txt	DDQV33 you_PPY do_VD0 all_RR@ of_IO these_	DD2 will_VM help_	VVI you_PPY become_VVI better_
33908_tagged.txt	DDQV33 you_PPY do_VD0 all_RR@ of_IO these_	DD2 will_VM help_	VVI you_PPY become_VVI better_
36501_tagged.txt	VV0 to_TO know_VVI ._. I_PPIS1 think_VV0 these_	DD2 will_VM help_	VVI you_PPY enjoy_VVI studying_
36656_tagged.txt	II work_NN1 and_CC leisure_NN1 time_NNT1 ._. That_	DD1 will_VM help_	VVI us_PPIO2 to_TO come_
3570_tagged.txt	DD1 computer_NN1 or_CC another_DD1 person_NN1 how_	RRQ will_VM help_	VVI them_PPHO2 ._. So_RR i_
152_tagged.txt	VH0 to_TO learn_VVI some_DD skills_NN2 that_	CST will_VM help_	VVI you_PPY to_TO do_
1475_tagged.txt	VM deal_VVI with_IW insurance_NN1 company_NN1 that_	CST will_VM help_	VVI them_PPHO2 to_TO save_
1475_tagged.txt	VH0 to_TO make_VVI more_DAR money_NN1 that_	CST will_VM help_	VVI them_PPHO2 to_TO get_
6872_tagged.txt	II the_AT U._NP1 S._NP1 culture_NN1 that_	CST will_VM help_	VVI my_APPGE first_MD step_
9038_tagged.txt	CST I_PPIS1 should_VM keep_VVI swim_NN1 that_	CST will_VM help_	VVI me_PPIO1 energetic_JJ ._. He_
9103_tagged.txt	CST I_PPIS1 should_VM keep_VVI swim_NN1 that_	CST will_VM help_	VVI me_PPIO1 energetic_JJ ._. He_
12901_tagged.txt	DD1 piece_NN1 to_II the_AT puzzle_NN1 that_	CST will_VM help_	VVI patients_NN2 in_II the_
16578_tagged.txt	PPIS2 need_VV0 to_TO learn_VVI English_JJ that_	CST will_VM help_	VVI us_PPIO2 to_TO make_
19423_tagged.txt	AT1 lot_NN1 of_IO physical_JJ therapies_NN2 that_	CST will_VM help_	VVI your_APPGE deep_JJ sleep_
19544_tagged.txt	AT1 lot_NN1 of_IO physical_JJ therapies_NN2 that_	CST will_VM help_	VVI your_APPGE deep_JJ sleep_
19551_tagged.txt	NNT1 to_TO sleep_VVI at_II night_NNT1 that_	CST will_VM help_	VVI you_PPY to_TO get_
20635_tagged.txt	PPH1 has_VHZ millions_NNO2 of_IO reviews_NN2 that_	CST will_VM help_	VVI you_PPY pick_VVI out_
21701_tagged.txt	PPH1 has_VHZ millions_NNO2 of_IO reviews_NN2 that_	CST will_VM help_	VVI you_PPY pick_VVI out_
22443_tagged.txt	NN1 stop_NN1 next_MD the_AT restorant_NN1 that_	CST will_VM help_	VVI customers_NN2 who_PNQS come_
23154_tagged.txt	JJ to_TO improve_VVI my_APPGE language_NN1 that_	CST will_VM help_	VVI me_PPIO1 to_II found_
27701_tagged.txt	NN1 ._. There_EX are_VBR there_RL skills_NN2 that_	CST will_VM help_	VVI me_PPIO1 succeed_VVI in_
27888_tagged.txt	NN1 ._. There_EX are_VBR three_MC skills_NN2 that_	CST will_VM help_	VVI me_PPIO1 succeed_VVI in_
27896_tagged.txt	NN1 ._. This_DD1 is_VBZ three_MC opinions_NN2 that_	CST will_VM help_	VVI you_PPY in_II your_
27897_tagged.txt	NN1 ._. This_DD1 is_VBZ three_MC opinions_NN2 that_	CST will_VM help_	VVI you_PPY in_II your_
28790_tagged.txt	APPGE friend_NN1 or_CC surf_NN1 website_NN1 that_	CST will_VM help_	VVI you_PPY to_TO find_
29690_tagged.txt	PPIS1 found_VVD many_DA2 places_NN2 noteworthy_JJ that_	CST will_VM help_	VVI me_PPIO1 to_TO improve_
29773_tagged.txt	PPY come_VV0 the_AT U._NP1 S._NP1 that_	CST will_VM help_	VVI you_PPY to_TO improve_
29870_tagged.txt	CC skills_NN2 that_CST you_PPY possess_VV0 that_	CST will_VM help_	VVI you_PPY to_TO succeed_
29940_tagged.txt	CC talents_NN2 that_CST I_PPIS1 possess_VV0 that_	CST will_VM help_	VVI me_PPIO1 to_TO succeed_
30138_tagged.txt	NN1 ._. He_PPHS1 must_VM become_VVI loyal_JJ that_	CST will_VM help_	VVI us_PPIO2 to_II constant_
30192_tagged.txt	NNT1 ._. The_AT most_RGT important_JJ skill_NN1 that_	CST will_VM help_	VVI me_PPIO1 to_TO succeed_
30192_tagged.txt	AT second_MD most_RGT important_JJ skill_NN1 that_	CST will_VM help_	VVI me_PPIO1 to_TO succeed_
30192_tagged.txt	AT third_MD most_RGT important_JJ skill_NN1 that_	CST will_VM help_	VVI me_PPIO1 to_TO succeed_
30887_tagged.txt	TO study_VVI in_II medical_JJ field_NN1 that_	CST will_VM help_	VVI people_NN to_II recovery_
30887_tagged.txt	PPIO1 by_II bringing_VVG some_DD materials_NN2 that_	CST will_VM help_	VVI me_PPIO1 to_TO get_
31286_tagged.txt	NN1 with_IW a_AT1 good_JJ income_NN1 that_	CST will_VM help_	VVI them_PPHO2 achieve_VVI their_
32068_tagged.txt	NN1 to_TO have_VHI an_AT1 experience_NN1 that_	CST will_VM help_	VVI them_PPHO2 in_II the_
32320_tagged.txt	CSW@ a_AT1 natural_JJ disaster_NN1 occurred_VVD that_	CST will_VM help_	VVI them_PPHO2 to_TO rebuild_
33527_tagged.txt	JJ mistake_NN1 ._. Learning_VVG an_AT1 activity_NN1 that_	CST will_VM help_	VVI me_PPIO1 improve_VVI my_
33604_tagged.txt	elders_NN2 give_VV0 youngers some_DD advise_VV0 that_	CST will_VM help_	VVI youngers to_TO go_VVI 
33918_tagged.txt	VM be_VBI educational_JJ or_CC recreational_JJ that_	CST will_VM help_	VVI the_AT teacher_NN1 to_
33987_tagged.txt	VM be_VBI educational_JJ or_CC recreational_JJ that_	CST will_VM help_	VVI the_AT teacher_NN1 to_
35741_tagged.txt	II many_DA2 academic_JJ lectures_NN2 hoping_VVG that_	CST will_VM help_	VVI me_PPIO1 in_II my_
35754_tagged.txt	PPIS1 putted_VVD already_RR some_DD questions_NN2 that_	CST will_VM help_	VVI me_PPIO1 to_TO make_
448_tagged.txt	VBZ more_RGR effective_JJ for_IF them_PPHO2 ._. It_	PPH1 will_VM help_	VVI them_PPHO2 to_TO get_
2524_tagged.txt	NN1 before_CS you_PPY select_VV0 it_PPH1 ._. It_	PPH1 will_VM help_	VVI you_PPY insure_VVI your_
3028_tagged.txt	VM create_VVI a_AT1 special_JJ atmosphere_NN1 it_	PPH1 will_VM help_	VVI you_PPY feel_VVI comfortable_
3042_tagged.txt	NN1 which_DDQ you_PPY want_VV0 and_CC it_	PPH1 will_VM help_	VVI you_PPY collect_VVI good_
3417_tagged.txt	NN1 which_DDQ you_PPY want_VV0 and_CC it_	PPH1 will_VM help_	VVI you_PPY collect_VVI good_
3609_tagged.txt	VM create_VVI a_AT1 comfortable_JJ atmosphere_NN1 it_	PPH1 will_VM help_	VVI you_PPY focus_VVI and_
3615_tagged.txt	AT information_NN1 you_PPY want_VV0 and_CC it_	PPH1 will_VM help_	VVI you_PPY collect_VVI proper_
4106_tagged.txt	VM have_VHI a_AT1 healthy_JJ diet_NN1 it_	PPH1 will_VM help_	VVI people_NN get_VVI healthy_
5058_tagged.txt	NNT1 during_II your_APPGE trip_NN1 ._. Then_RT it_	PPH1 will_VM help_	VVI your_APPGE traveling_NN1@ to_
6599_tagged.txt	NN1 of_IO pronouns_NN2 and_CC nouns_NN2 ._. It_	PPH1 will_VM help_	VVI people_NN who_PNQS will_
6758_tagged.txt	NN1 of_IO pronouns_NN2 and_CC nouns_NN2 ._. It_	PPH1 will_VM help_	VVI people_NN who_PNQS will_
6836_tagged.txt	NN1 of_IO pronouns_NN2 and_CC nouns_NN2 ._. It_	PPH1 will_VM help_	VVI people_NN who_PNQS will_
6872_tagged.txt	better_JJR in_II academic_JJ english skills_NN2 it_	PPH1 will_VM help_	VVI me_PPIO1 to_TO go_
7654_tagged.txt	VVI efforts_NN2 to_TO save_VVI oil_NN1 ._. It_	PPH1 will_VM help_	VVI us_PPIO2 for_IF the_
7698_tagged.txt	JJR in_II academic_JJ English_JJ skills_NN2 it_	PPH1 will_VM help_	VVI me_PPIO1 to_TO go_
8195_tagged.txt	II dams_NN2 instead_RR the_AT oil_NN1 ._. It_	PPH1 will_VM help_	VVI us_PPIO2 to_TO reproduce_
9359_tagged.txt	TO have_VHI good_JJ health_NN1 because_CS it_	PPH1 will_VM help_	VVI people_NN to_TO live_
9531_tagged.txt	CC get_VVI rid_VVN of_IO them_PPHO2 ._. It_	PPH1 will_VM help_	VVI you_PPY to_TO be_
9664_tagged.txt	PPY can_VM take_VVI a_AT1 trip_NN1 it_	PPH1 will_VM help_	VVI you_PPY feel_VVI relaxed_
9670_tagged.txt	TO have_VHI good_JJ halth_NN1 because_CS it_	PPH1 will_VM help_	VVI them_PPHO2 to_TO live_
9824_tagged.txt	NN2 to_TO make_VVI a_AT1 sentence_NN1 it_	PPH1 will_VM help_	VVI you_PPY memorize_VVI the_
9824_tagged.txt	NN1 and_CC words_NN2 before_II talking_VVG it_	PPH1 will_VM help_	VVI us_PPIO2 improve_VVI grammar_
10039_tagged.txt	NN1 to_TO make_VVI a_AT1 sentence_NN1 it_	PPH1 will_VM help_	VVI them_PPHO2 memorize_VVI the_
10039_tagged.txt	II English_NN1 before_II speaking_VVG and_CC it_	PPH1 will_VM help_	VVI language_NN1 learners_NN2 improve_
13097_tagged.txt	DD1 is_VBZ not_XX easy_JJ but_CCB it_	PPH1 will_VM help_	VVI you_PPY to_TO achieve_
13910_tagged.txt	TO work_VVI because_CS they_PPHS2 think_VV0 it_	PPH1 will_VM help_	VVI them_PPHO2 in_II the_
15655_tagged.txt	IO questions_NN2 on_II the_AT internet_NN1 ._. It_	PPH1 will_VM help_	VVI you_PPY a_RR21@ lot_
16130_tagged.txt	AT hotel_NN1 during_II the_AT trip_NN1 ._. It_	PPH1 will_VM help_	VVI you_PPY save_VVI lots_
16133_tagged.txt	CC guesthouse_NN1 instead_II21 of_II22 hotel_NN1 ._. It_	PPH1 will_VM help_	VVI us_PPIO2 to_TO save_
16133_tagged.txt	NN1 place_NN1 in_II each_DD1 country_NN1 ._. It_	PPH1 will_VM help_	VVI us_PPIO2 to_TO know_
17014_tagged.txt	DB your_APPGE work_NN1 ._. Realization_NN1 of_IO it_	PPH1 will_VM help_	VVI you_PPY reduce_VVI the_
17099_tagged.txt	DB your_APPGE work_NN1 ._. Realization_NN1 of_IO it_	PPH1 will_VM help_	VVI you_PPY reduce_VVI the_
17126_tagged.txt	AT country_NN1 where_CS you_PPY study_VV0@ It_	PPH1 will_VM help_	VVI you_PPY to_TO get_
17126_tagged.txt	AT1 job_NN1 and_CC I_PPIS1 think_VV0 it_	PPH1 will_VM help_	VVI them_PPHO2 out_RP in_
17166_tagged.txt	VBI have_VH0 a_AT1 basic_JJ idea_NN1 ._. It_	PPH1 will_VM help_	VVI to_TO sleep_VVI more_
17283_tagged.txt	VBI have_VH0 a_AT1 basic_JJ idea_NN1 ._. It_	PPH1 will_VM help_	VVI to_TO sleep_VVI more_
17550_tagged.txt	CC listening_JJ class_NN1 ._. I_PPIS1 think_VV0 it_	PPH1 will_VM help_	VVI you_PPY to_TO know_
17781_tagged.txt	NN1 to_TO perfect_VVI your_APPGE pronunciation_NN1 it_	PPH1 will_VM help_	VVI on_II your_APPGE vocabulary_
17938_tagged.txt	CS I_PPIS1 have_VH0 enough_RR sleep_VV0 it_	PPH1 will_VM help_	VVI me_PPIO1 to_TO focus_
18301_tagged.txt	NN1 to_TO perfect_VVI your_APPGE pronunciation_NN1 it_	PPH1 will_VM help_	VVI your_APPGE vocabulary_NN1 as_
18434_tagged.txt	VH0 to_TO do_VDI it_PPH1 because_CS it_	PPH1 will_VM help_	VVI them_PPHO2 gain_VVI skill_
18600_tagged.txt	AT others_NN2 ._. If_CS they_PPHS2 know_VV0 it_	PPH1 will_VM help_	VVI to_TO learn_VVI more_
19333_tagged.txt	DB places_NN2 ._. I_PPIS1 think_VV0 that_CST it_	PPH1 will_VM help_	VVI you_PPY improve_VVI very_
19333_tagged.txt	PPY can_VM get_VVI a_AT1 scholarship_NN1 it_	PPH1 will_VM help_	VVI your_APPGE parents_NN2 save_
20615_tagged.txt	APPGE self_NN1 to_II the_AT interview_NN1 ._. It_	PPH1 will_VM help_	VVI you_PPY a_RR21@ lot_
20879_tagged.txt	VV0 yourself_PPX1 for_IF the_AT interview_NN1 ._. It_	PPH1 will_VM help_	VVI you_PPY a_RR21@ lot_
21548_tagged.txt	VV0 yourself_PPX1 for_IF the_AT interview_NN1 ._. It_	PPH1 will_VM help_	VVI you_PPY a_RR21@ lot_
23224_tagged.txt	CC the_AT words_NN2 spelling_VVG because_CS it_	PPH1 will_VM help_	VVI you_PPY a_RR21@ lot_
23231_tagged.txt	PNQS is_VBZ cooperative_JJ and_CC investigative_JJ it_	PPH1 will_VM help_	VVI you_PPY in_II learning_
23910_tagged.txt	II grammar_NN1 and_CC spelling_NN1 because_CS it_	PPH1 will_VM help_	VVI you_PPY a_RR21@ lot_
24106_tagged.txt	MC times_NNT2 as_II a_AT1 result_NN1 it_	PPH1 will_VM help_	VVI him_PPHO1 or_CC her_
24422_tagged.txt	PPY grow_VV0 with_IW this_DD1 feature_NN1 it_	PPH1 will_VM help_	VVI you_PPY in_II your_
26407_tagged.txt	IW me_PPIO1 a_AT1 Flashlight_NN1 because_CS it_	PPH1 will_VM help_	VVI me_PPIO1 to_TO see_
26680_tagged.txt	NN1 to_TO control_VVI it_PPH1 so_RR it_	PPH1 will_VM help_	VVI the_AT economic_JJ ._. Although_
26938_tagged.txt	VV0 compass_NN1 is_VBZ important_JJ and_CC it_	PPH1 will_VM help_	VVI a_AT1 lot_NN1 ._. I_
26938_tagged.txt	TO know_VVI the_AT direction_NN1 and_CC it_	PPH1 will_VM help_	VVI me_PPIO1 a_RR21@ lot_
27274_tagged.txt	JJR family_NN1 is_VBZ crucial_JJ because_CS it_	PPH1 will_VM help_	VVI parents_NN2 to_TO have_
27767_tagged.txt	VVI you_PPY the_AT best_JJT ._. However_RRQV it_	PPH1 will_VM help_	VVI your_APPGE company_NN1 to_
27871_tagged.txt	PPY possess_VV0 the_AT right_JJ skills_NN2 it_	PPH1 will_VM help_	VVI you_PPY find_VVI a_
29107_tagged.txt	The_AT GSM_NNU standars_NN2 it_	PPH1 will_VM help_	VVI you_PPY to_TO buy_
29749_tagged.txt	DD sports_NN2 and_CC calm_VV0 down_RP it_	PPH1 will_VM help_	VVI people_NN to_TO release_
30660_tagged.txt	AT1 challenge_NN1 for_IF me_PPIO1 and_CC it_	PPH1 will_VM help_	VVI my_APPGE learning_NN1 process_
31029_tagged.txt	VVN with_IW rope_NN1 ._. I_PPIS1 think_VV0 it_	PPH1 will_VM help_	VVI us_PPIO2 in_BCL21 order_
31308_tagged.txt	VBR learning_VVG has_VHZ many_DA2 advantages_NN2 ._. It_	PPH1 will_VM help_	VVI you_PPY to_TO improve_
32130_tagged.txt	VM build_VVI a_AT1 hospital_NN1 because_CS it_	PPH1 will_VM help_	VVI the_AT people_NN ._. 
32963_tagged.txt	IO local_JJ Pittsburgh_NP1 news_NN1 because_CS it_	PPH1 will_VM help_	VVI us_PPIO2 to_TO know_
33944_tagged.txt	JJ prison_NN1 as_CS31 long_CS32 as_CS33 it_	PPH1 will_VM help_	VVI them_PPHO2 to_TO reduce_
33998_tagged.txt	JJ culture_NN1 and_CC traditions_NN2 ._. Also_RR it_	PPH1 will_VM help_	VVI us_PPIO2 to_II practice_
36328_tagged.txt	PPY it_PPH1 's_VBZ cheap_JJ and_CC it_	PPH1 will_VM help_	VVI you_PPY a_RR21@ lot_
11646_tagged.txt	NN2 suffering_VVG from_II obesity_NN1 problem_NN1 now_	RT will_VM help_	VVI in_II the_AT protection_
21710_tagged.txt	PPY such_II21 as_II22 sports_NN2 so_RR thay_	VV0 will_VM help_	VVI you_PPY to_TO be_
21710_tagged.txt	NN1 about_II yor_NN1 problems_NN2 then_RT thay_	VV0 will_VM help_	VVI you_PPY ._. Next_MD thing_
1203_tagged.txt	VH0 experienced_VVN to_II cars_NN2 so_CS@ you_	PPY will_VM help_	VVI me_PPIO1 a_RR21@ lot_
23000_tagged.txt	VV0 at_II home_NN1 ._. For_REX21 example_REX22 you_	PPY will_VM help_	VVI your_APPGE parents_NN2 to_
32872_tagged.txt	RRQ he_PPHS1 needs_VVZ your_APPGE help_NN1 you_	PPY will_VM help_	VVI him_PPHO1 too_RR@ ._. In_
1904_tagged.txt	NNT1 you_PPY will_VM not_XX found_VVN who_	PNQS will_VM help_	VVI you_PPY in_II this_
2467_tagged.txt	wo_VM n't_XX find_VVI someone_PN1 who_	PNQS will_VM help_	VVI ._. In_II this_DD1 case_
15808_tagged.txt	NN1 advisor_NN1 in_II the_AT institute_NN1 who_	PNQS will_VM help_	VVI you_PPY too_RG much_
16612_tagged.txt	JJ% ._. Friend_NN1 is_VBZ a_AT1 person_NN1 who_	PNQS will_VM help_	VVI you_PPY to_TO get_
29996_tagged.txt	JJ ._. He_PPHS1 is_VBZ the_AT one_PN1 who_	PNQS will_VM help_	VVI you_PPY at_II hard_
21792_tagged.txt	DD1 thing_NN1 happened_VVD with_IW someone_PN1 everyone_	PN1 will_VM help_	VVI him_PPHO1 ._. Third_MD during_
27255_tagged.txt	VV0 in_II problem_NN1 you_PPY find_VV0 someone_	PN1 will_VM help_	VVI you_PPY for_IF whale_
28031_tagged.txt	VV0 in_II problem_NN1 you_PPY find_VV0 someone_	PN1 will_VM help_	VVI you_PPY for_IF whale_
30887_tagged.txt	NN1 and_CC try_VV0 to_TO generate_VVI something_	PN1 will_VM help_	VVI people_NN in_II all_
28961_tagged.txt	NN1 and_CC I_PPIS1 hope_VV0 it_PPH1 's_	VBZ will_VM help_	VVI you_PPY too_RR@ ._. 
30887_tagged.txt	PPIS1 started_VVD thinking_VVG about_II something_PN1 is_	VBZ will_VM help_	VVI humanity_NN1 in_II different_
25220_tagged.txt	to_TO find_VVI clean_JJ water_NN1 ._. H2O_	FO will_VM help_	VVI with_IW your_APPGE donation_
12409_tagged.txt	RRQ the_AT safety_NN1 procedures_NN2 are_VBR made_	VVN will_VM help_	VVI you_PPY to_TO observe_
23928_tagged.txt	NN1 these_DD2 way_NN1 I_PPIS1 just_RR mentioned_	VVN will_VM help_	VVI you_PPY to_TO find_
111_tagged.txt	VVI you_PPY to_TO learn_VVI something_PN1 which_	DDQ will_VM help_	VVI you_PPY through_RP@ out_
111_tagged.txt	VBR the_AT basics_NN2 of_IO learning_NN1 which_	DDQ will_VM help_	VVI you_PPY understand_VVI life_
3004_tagged.txt	TO write_VVI one_MC1 example_NN1 sentence_NN1 which_	DDQ will_VM help_	VVI you_PPY to_TO remember_
3413_tagged.txt	TO write_VVI one_MC1 example_NN1 sentence_NN1 which_	DDQ will_VM help_	VVI you_PPY to_TO remember_
3567_tagged.txt	TO write_VVI one_MC1 example_NN1 sentence_NN1 which_	DDQ will_VM help_	VVI you_PPY to_TO remember_
7698_tagged.txt	II the_AT U._NP1 S._NP1 culture_NN1 which_	DDQ will_VM help_	VVI further_RRR my_APPGE education_
12884_tagged.txt	VVI real_JJ qualities_NN2 of_IO life_NN1 which_	DDQ will_VM help_	VVI the_AT person_NN1 in_
15660_tagged.txt	JJ beat_NN1 of_IO the_AT heart_NN1 which_	DDQ will_VM help_	VVI you_PPY be_VBI comfortable_
15882_tagged.txt	AT1 plan_NN1 for_IF my_APPGE future_NN1 which_	DDQ will_VM help_	VVI me_PPIO1 to_TO achieve_
15953_tagged.txt	NN2 are_VBR connected_VVN to_II it_PPH1 which_	DDQ will_VM help_	VVI us_PPIO2 know_VVI what_
15957_tagged.txt	JJ beat_NN1 of_IO the_AT heart_NN1 which_	DDQ will_VM help_	VVI you_PPY be_VBI comfortable_
15972_tagged.txt	NN1 consumption_NN1 during_II the_AT day_NNT1 which_	DDQ will_VM help_	VVI you_PPY prevent_VVI some_
23231_tagged.txt	AT1 movie_NN1 or_CC any_DD program_NN1 which_	DDQ will_VM help_	VVI you_PPY increase_VVI the_
23231_tagged.txt	NN2 all_DB of_IO which_DDQ interrelated_VVD@ which_	DDQ will_VM help_	VVI to_TO study_VVI a_
